bus_route,bus_link,bus_name,bus_type,departing_time,duration,reaching_time,seat_available,star_rating,price
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Sonu Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:50,5h 55m,05:45,17 Seats,3.6,₹799
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Sonu Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:50,5h 55m,05:45,17 Seats,3.6,₹799
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:10,4h 50m,04:00,38 Seats,3.9,₹999
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:10,4h 50m,04:00,38 Seats,3.9,₹999
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,4h 36m,01:36,5 Seats,2.8,"₹1,499"
Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,4h 36m,01:36,5 Seats,2.8,"₹1,499"
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,NueGo,Electric A/C Seater (2+2),13:50,2h 50m,16:40,11 Seats,3.5,₹243
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,NueGo,Electric A/C Seater (2+2),13:50,2h 50m,16:40,11 Seats,3.5,₹243
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,NueGo,Electric A/C Seater (2+2),14:00,3h 5m,17:05,25 Seats,3.7,₹298
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,NueGo,Electric A/C Seater (2+2),14:00,3h 5m,17:05,25 Seats,3.7,₹298
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,zingbus plus,A/C Seater/Sleeper (2+1),14:35,3h 15m,17:50,29 Seats,4.7,₹305
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,zingbus plus,A/C Seater/Sleeper (2+1),14:35,3h 15m,17:50,29 Seats,4.7,₹305
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,FlixBus,A/C Semi Sleeper (2+2),15:55,2h 50m,18:45,44 Seats,4.6,₹332
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,FlixBus,A/C Semi Sleeper (2+2),15:55,2h 50m,18:45,44 Seats,4.6,₹332
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,NueGo,Electric A/C Seater (2+2),16:30,3h 5m,19:35,33 Seats,3.2,₹298
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,NueGo,Electric A/C Seater (2+2),16:30,3h 5m,19:35,33 Seats,3.2,₹298
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Mahadev SmartBus,A/C Seater / Sleeper (2+2),17:15,3h 25m,20:40,14 Seats,4.5,₹359
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Mahadev SmartBus,A/C Seater / Sleeper (2+2),17:15,3h 25m,20:40,14 Seats,4.5,₹359
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),17:45,3h,20:45,40 Seats,4.6,₹349
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),17:45,3h,20:45,40 Seats,4.6,₹349
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,SHRI RAM TRAVELS,A/C Seater (2+2),17:00,2h 45m,19:45,16 Seats,3.1,₹270
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,SHRI RAM TRAVELS,A/C Seater (2+2),17:00,2h 45m,19:45,16 Seats,3.1,₹270
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Mahadev SmartBus,A/C Seater / Sleeper (2+2),17:15,3h 25m,20:40,14 Seats,4.5,₹359
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Mahadev SmartBus,A/C Seater / Sleeper (2+2),17:15,3h 25m,20:40,14 Seats,4.5,₹359
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Mahadev SmartBus,A/C Sleeper (2+1),17:20,3h 20m,20:40,14 Seats,4.5,₹630
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Mahadev SmartBus,A/C Sleeper (2+1),17:20,3h 20m,20:40,14 Seats,4.5,₹630
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),17:45,3h,20:45,40 Seats,4.6,₹349
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),17:45,3h,20:45,40 Seats,4.6,₹349
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,India Tours & Travels (GetBookCab),Bharat Benz A/C Seater /Sleeper (2+1),17:45,4h,21:45,28 Seats,4.5,₹524
Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi,India Tours & Travels (GetBookCab),Bharat Benz A/C Seater /Sleeper (2+1),17:45,4h,21:45,28 Seats,4.5,₹524
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,RSRTC - 202887,A/C Seater / Sleeper (2+1),23:59,6h 31m,06:30,35 Seats,2.1,₹741
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,RSRTC - 202887,A/C Seater / Sleeper (2+1),23:59,6h 31m,06:30,35 Seats,2.1,₹741
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Mahadev SmartBus,A/C Seater / Sleeper (2+2),23:10,5h 50m,05:00,21 Seats,4.8,₹368
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Mahadev SmartBus,A/C Seater / Sleeper (2+2),23:10,5h 50m,05:00,21 Seats,4.8,₹368
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,7h,05:25,39 Seats,4.6,₹390
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,7h,05:25,39 Seats,4.6,₹390
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,VT Bus,AC Seater (2+2),23:10,6h 50m,06:00,38 Seats,4.4,₹358
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,VT Bus,AC Seater (2+2),23:10,6h 50m,06:00,38 Seats,4.4,₹358
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+1),23:00,5h 30m,04:30,24 Seats,4.6,₹297
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+1),23:00,5h 30m,04:30,24 Seats,4.6,₹297
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,A/C Seater/Sleeper (2+1),22:30,6h 20m,04:50,27 Seats,4.5,₹299
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,A/C Seater/Sleeper (2+1),22:30,6h 20m,04:50,27 Seats,4.5,₹299
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,6h 45m,06:00,26 Seats,4.6,₹341
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,6h 45m,06:00,26 Seats,4.6,₹341
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+1),22:30,5h 30m,04:00,22 Seats,4.7,₹297
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+1),22:30,5h 30m,04:00,22 Seats,4.7,₹297
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),22:45,5h 25m,04:10,32 Seats,4.5,₹298
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),22:45,5h 25m,04:10,32 Seats,4.5,₹298
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,4h 30m,03:30,30 Seats,4.2,₹502
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,4h 30m,03:30,30 Seats,4.2,₹502
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,RS Yadav Smart Bus,A/C Seater / Sleeper (2+1),22:15,6h 45m,05:00,36 Seats,4.6,₹399
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,RS Yadav Smart Bus,A/C Seater / Sleeper (2+1),22:15,6h 45m,05:00,36 Seats,4.6,₹399
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,A/C Seater/Sleeper (2+1),22:30,6h 20m,04:50,27 Seats,4.5,₹299
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,A/C Seater/Sleeper (2+1),22:30,6h 20m,04:50,27 Seats,4.5,₹299
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Ram Dalal Holidays Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),23:55,6h,05:55,19 Seats,3.8,₹649
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Ram Dalal Holidays Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),23:55,6h,05:55,19 Seats,3.8,₹649
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,6h 45m,06:00,26 Seats,4.6,₹341
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,zingbus plus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,6h 45m,06:00,26 Seats,4.6,₹341
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+1),22:30,5h 30m,04:00,22 Seats,4.7,₹297
Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+1),22:30,5h 30m,04:00,22 Seats,4.7,₹297
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RSRTC - 204225,Express Non AC Seater 2+3,19:30,4h 50m,00:20,41 Seats,3.6,₹286
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RSRTC - 204225,Express Non AC Seater 2+3,19:30,4h 50m,00:20,41 Seats,3.6,₹286
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),14:00,5h 5m,19:05,14 Seats,3.9,₹336
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),14:00,5h 5m,19:05,14 Seats,3.9,₹336
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),14:00,3h,17:00,8 Seats,3.9,₹249
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),14:00,3h,17:00,8 Seats,3.9,₹249
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),16:15,3h 55m,20:10,15 Seats,3.9,"₹1,299"
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),16:15,3h 55m,20:10,15 Seats,3.9,"₹1,299"
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,VE A/C Seater / Sleeper (2+2),14:30,3h 30m,18:00,30 Seats,4.2,₹416
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,VE A/C Seater / Sleeper (2+2),14:30,3h 30m,18:00,30 Seats,4.2,₹416
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.Ltd,A/C Hi-Tech Seater (2+2),14:30,4h 5m,18:35,29 Seats,3.4,₹280
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.Ltd,A/C Hi-Tech Seater (2+2),14:30,4h 5m,18:35,29 Seats,3.4,₹280
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),15:00,4h 30m,19:30,8 Seats,3.9,₹359
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),15:00,4h 30m,19:30,8 Seats,3.9,₹359
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd,Bharat Benz A/C Seater /Sleeper (2+1),19:00,3h 30m,22:30,33 Seats,4.0,₹599
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd,Bharat Benz A/C Seater /Sleeper (2+1),19:00,3h 30m,22:30,33 Seats,4.0,₹599
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),16:00,4h,20:00,14 Seats,3.9,₹332
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),16:00,4h,20:00,14 Seats,3.9,₹332
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),17:00,4h 30m,21:30,21 Seats,3.8,₹346
Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),17:00,4h 30m,21:30,21 Seats,3.8,₹346
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,ARORA TRAVELS,Volvo AC Seater (2+2),16:01,4h 40m,20:41,21 Seats,4.1,₹559
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,ARORA TRAVELS,Volvo AC Seater (2+2),16:01,4h 40m,20:41,21 Seats,4.1,₹559
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,New Shree Mahaveer Travels (LKW),A/C Seater / Sleeper (2+1),18:00,5h 30m,23:30,24 Seats,4.3,₹599
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,New Shree Mahaveer Travels (LKW),A/C Seater / Sleeper (2+1),18:00,5h 30m,23:30,24 Seats,4.3,₹599
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Goyal Travels,A/C Seater / Sleeper (2+1),18:05,5h 20m,23:25,30 Seats,3.0,₹540
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Goyal Travels,A/C Seater / Sleeper (2+1),18:05,5h 20m,23:25,30 Seats,3.0,₹540
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Shree Mahaveer Travels Jaipur,A/C Sleeper (2+1),19:00,4h 30m,23:30,22 Seats,4.0,₹799
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Shree Mahaveer Travels Jaipur,A/C Sleeper (2+1),19:00,4h 30m,23:30,22 Seats,4.0,₹799
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,4h,23:30,23 Seats,3.3,₹399
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,4h,23:30,23 Seats,3.3,₹399
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,RS Yadav Smart Bus,VE A/C Seater / Sleeper (2+1),19:40,4h 50m,00:30,39 Seats,4.3,₹450
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,RS Yadav Smart Bus,VE A/C Seater / Sleeper (2+1),19:40,4h 50m,00:30,39 Seats,4.3,₹450
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,4h 10m,00:40,37 Seats,5.0,₹389
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,4h 10m,00:40,37 Seats,5.0,₹389
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Mahalaxmi Travels,A/C Sleeper (2+1),21:15,3h 45m,01:00,21 Seats,4.8,₹699
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Mahalaxmi Travels,A/C Sleeper (2+1),21:15,3h 45m,01:00,21 Seats,4.8,₹699
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,ARORA TRAVELS,Volvo AC Seater (2+2),22:42,4h 40m,03:22,25 Seats,4.3,₹559
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,ARORA TRAVELS,Volvo AC Seater (2+2),22:42,4h 40m,03:22,25 Seats,4.3,₹559
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Mishra Tour and Travels,A/C Seater (2+2),16:00,4h 30m,20:30,9 Seats,0.0,"₹2,000"
Prayagraj(Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Mishra Tour and Travels,A/C Seater (2+2),16:00,4h 30m,20:30,9 Seats,0.0,"₹2,000"
Greater noida (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/greater-noida-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,7h,06:15,37 Seats,4.7,"₹1,639"
Greater noida (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/greater-noida-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,7h,06:15,37 Seats,4.7,"₹1,639"
Greater noida (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/greater-noida-to-lucknow,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:40,6h 50m,06:30,36 Seats,4.4,"₹1,779"
Greater noida (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/greater-noida-to-lucknow,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:40,6h 50m,06:30,36 Seats,4.4,"₹1,779"
Greater noida (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/greater-noida-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,7h,06:30,37 Seats,4.4,"₹1,559"
Greater noida (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/greater-noida-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,7h,06:30,37 Seats,4.4,"₹1,559"
Greater noida (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/greater-noida-to-lucknow,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),10:20,7h 55m,18:15,26 Seats,4.2,"₹1,822"
Greater noida (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/greater-noida-to-lucknow,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),10:20,7h 55m,18:15,26 Seats,4.2,"₹1,822"
Greater noida (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/greater-noida-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,7h 5m,07:00,37 Seats,4.1,"₹1,559"
Greater noida (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/greater-noida-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,7h 5m,07:00,37 Seats,4.1,"₹1,559"
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,New Khaira TPT,Bharat Benz A/C Sleeper (2+1),20:45,4h 45m,01:30,6 Seats,3.5,₹500
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,New Khaira TPT,Bharat Benz A/C Sleeper (2+1),20:45,4h 45m,01:30,6 Seats,3.5,₹500
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,City Land Travels,A/C Sleeper (2+1),22:00,3h 30m,01:30,30 Seats,3.6,₹619
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,City Land Travels,A/C Sleeper (2+1),22:00,3h 30m,01:30,30 Seats,3.6,₹619
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:15,4h 45m,03:00,33 Seats,5.0,₹499
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:15,4h 45m,03:00,33 Seats,5.0,₹499
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,FlixBus,A/C Semi Sleeper (2+2),22:15,3h 45m,02:00,39 Seats,3.8,₹575
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,FlixBus,A/C Semi Sleeper (2+2),22:15,3h 45m,02:00,39 Seats,3.8,₹575
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,RS Yadav Smart Bus,A/C Seater / Sleeper (2+1),22:15,4h 10m,02:25,36 Seats,4.3,₹399
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,RS Yadav Smart Bus,A/C Seater / Sleeper (2+1),22:15,4h 10m,02:25,36 Seats,4.3,₹399
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,4h 45m,03:10,39 Seats,3.3,₹390
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,4h 45m,03:10,39 Seats,3.3,₹390
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,FlixBus,A/C Semi Sleeper (2+2),22:25,3h 40m,02:05,43 Seats,4.4,₹551
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,FlixBus,A/C Semi Sleeper (2+2),22:25,3h 40m,02:05,43 Seats,4.4,₹551
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:30,3h 20m,01:50,27 Seats,4.0,₹450
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:30,3h 20m,01:50,27 Seats,4.0,₹450
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,NueGo,Electric A/C Seater (2+2),22:30,3h 20m,01:50,21 Seats,4.0,₹314
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,NueGo,Electric A/C Seater (2+2),22:30,3h 20m,01:50,21 Seats,4.0,₹314
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,zingbus plus,A/C Seater/Sleeper (2+1),22:30,3h 40m,02:10,27 Seats,4.8,₹299
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,zingbus plus,A/C Seater/Sleeper (2+1),22:30,3h 40m,02:10,27 Seats,4.8,₹299
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,BT Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:20,3h 50m,19:10,8 Seats,4.8,₹809
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,BT Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:20,3h 50m,19:10,8 Seats,4.8,₹809
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00,5h,22:00,4 Seats,4.6,₹449
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00,5h,22:00,4 Seats,4.6,₹449
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),15:15,5h 15m,20:30,7 Seats,4.4,₹528
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),15:15,5h 15m,20:30,7 Seats,4.4,₹528
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,FlixBus,A/C Sleeper (2+1),23:50,4h 20m,04:10,13 Seats,4.5,"₹3,361"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,FlixBus,A/C Sleeper (2+1),23:50,4h 20m,04:10,13 Seats,4.5,"₹3,361"
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,5h 9m,04:39,8 Seats,3.8,₹999
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,5h 9m,04:39,8 Seats,3.8,₹999
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sethi Yatra Company,A/C Seater / Sleeper (2+1),23:30,4h 55m,04:25,21 Seats,3.1,₹989
