bus_route,bus_link,bus_name,bus_type,departing_time,duration,reaching_time,seat_available,star_rating,price
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,6h 30m,04:40,34 Seats,4.2,₹883
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,6h 30m,04:40,34 Seats,4.2,₹883
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),23:50,5h 40m,05:30,6 Seats,4.4,₹622
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),23:50,5h 40m,05:30,6 Seats,4.4,₹622
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,New Walia Travels,Volvo 9600 A/C Semi Sleeper (2+2),23:55,6h 5m,06:00,11 Seats,4.7,₹567
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,New Walia Travels,Volvo 9600 A/C Semi Sleeper (2+2),23:55,6h 5m,06:00,11 Seats,4.7,₹567
Delhi to Baddi (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-baddi-himachal-pradesh,TANISHQ HOLIDAYS TOUR,Volvo Multi-Axle A/C Semi Sleeper (2+2),21:00,6h 30m,03:30,49 Seats,3.0,"₹1,619"
Delhi to Baddi (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-baddi-himachal-pradesh,TANISHQ HOLIDAYS TOUR,Volvo Multi-Axle A/C Semi Sleeper (2+2),21:00,6h 30m,03:30,49 Seats,3.0,"₹1,619"
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,HRTC - 1123,Ordinary 3+2 Non AC Seater,23:00,5h 20m,04:20,23 Seats,3.8,₹260
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,HRTC - 1123,Ordinary 3+2 Non AC Seater,23:00,5h 20m,04:20,23 Seats,3.8,₹260
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:30,3h,00:30,4 Seats,4.3,₹999
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:30,3h,00:30,4 Seats,4.3,₹999
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Rudra travels,Volvo A/C Semi Sleeper (2+2),22:50,2h 40m,01:30,20 Seats,4.3,₹699
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Rudra travels,Volvo A/C Semi Sleeper (2+2),22:50,2h 40m,01:30,20 Seats,4.3,₹699
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ram Dalal Holidays Pvt Ltd,Volvo A/C Semi Sleeper (2+2),23:00,3h 20m,02:20,8 Seats,4.3,₹899
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ram Dalal Holidays Pvt Ltd,Volvo A/C Semi Sleeper (2+2),23:00,3h 20m,02:20,8 Seats,4.3,₹899
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,3h,02:00,6 Seats,4.3,₹899
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,3h,02:00,6 Seats,4.3,₹899
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,2h 30m,01:30,12 Seats,4.1,₹720
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,2h 30m,01:30,12 Seats,4.1,₹720
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,HIMALAYAN HOLIDAYS,Scania A/C Semi Sleeper (2+2),23:10,2h 50m,02:00,19 Seats,3.8,₹629
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,HIMALAYAN HOLIDAYS,Scania A/C Semi Sleeper (2+2),23:10,2h 50m,02:00,19 Seats,3.8,₹629
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:15,2h 40m,01:55,4 Seats,4.8,₹872
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:15,2h 40m,01:55,4 Seats,4.8,₹872
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:20,2h 25m,01:45,11 Seats,4.1,₹675
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:20,2h 25m,01:45,11 Seats,4.1,₹675
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50,2h 40m,01:30,13 Seats,2.9,₹717
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50,2h 40m,01:30,13 Seats,2.9,₹717
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,JSR HOLIDAYS,Volvo A/C Semi Sleeper (2+2),23:30,2h 15m,01:45,10 Seats,2.7,"₹1,299"
Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,JSR HOLIDAYS,Volvo A/C Semi Sleeper (2+2),23:30,2h 15m,01:45,10 Seats,2.7,"₹1,299"
